LICENSE_TYPE_DESC,LICENSE_CATEGORY_DESC,FACILITY_STATUS_DESC,LICENSE_NUM,LICENSEE_NAME,PARENT_OSHPD_ID,OSHPD_ID,PERM_ID,FACILITY_NUM,FACID,FACILITY_LEVEL_DESC,FACILITY_NAME,FACNAME,CONSOLIDATED_NAME,DBA_ADDRESS,DBA_CITY,DBA_ZIP_CODE,COUNTY_NAME,COUNTY_FIPS_CODE,LA_COUNTY_SPA_CODE,CONGRESSIONAL_DISTRICT_NUM,ASSEMBLY_DISTRICT_NUM,SENATE_DISTRICT_NUM,MSSA_CODE,MSSA_DESIGNATION,CENSUS_TRACT_ID,CENSUS_BLOCK_ID,LONGITUDE,LATITUDE
Home Health Agency/Hospice,Home Health Agency,Open,550000382,"WISDOM HEALTHCARE SERVICES, INC.",406196923,406196923,49194,196923,630008761,Parent Facility,"WISDOM HEALTHCARE SERVICES, INC.","WISDOM HEALTH CARE SERVICES, INC.",,16921 S WESTERN AVE,GARDENA,90247,LOS ANGELES,,8,43,66,35,78.2iiii,Urban,06037603302,060376033023010,-118.3092,33.87763
Home Health Agency/Hospice,Home Health Agency,Open,550000413,"D AND B HEALTH CARE PROFESSIONALS BURBANK, INC.",406196925,406196925,49196,196925,630007981,Parent Facility,"D AND B HEALTH CARE PROFESSIONALS BURBANK, INC.","D & B HEALTH CARE PROFESSIONALS BURBANK, INC.",,12140 ARTESIA BLVD,ARTESIA,90701,LOS ANGELES,,7,38,58,32,78.2rrr,Urban,06037554802,060375548022002,-118.07332,33.87301
Home Health Agency/Hospice,Home Health Agency,Open,550000345,"WELLNESS HOME HEALTH CARE, INC.",406196926,406196926,49197,196926,630007725,Parent Facility,"WELLNESS HOME HEALTH CARE, INC.","WELLNESS HOME HEALTH CARE, INC.",,2415 HONOLULU AVE,MONTROSE,91020,LOS ANGELES,,2,28,43,25,78.2rr,Urban,06037300600,060373006001003,-118.23098,34.20662
Home Health Agency/Hospice,Home Health Agency,Open,980001445,PROFESSIONAL HEALTH CARE PROVIDER INC.,406196928,406196928,49199,196928,980002335,Parent Facility,"PROFESSIONAL HEALTH CARE PROVIDER, INC.","PROFESSIONAL HEALTH CARE PROVIDER, INC.",,406 S PROSPECTORS RD,DIAMOND BAR,91765,LOS ANGELES,,3,39,55,29,78.2vvv,Urban,06037403319,060374033191009,-117.8133866,34.0183961
Home Health Agency/Hospice,Home Health Agency,Open,550000383,EARL AND LORAINE MILLER CHILDREN'S HOSPITAL,406196930,406196930,49203,196930,630008801,Parent Facility,MILLER CHILDREN'S HOSPITAL HOME HEALTH,MILLER CHILDREN'S HOSPITAL HOME HEALTH,,695 E 27TH ST,SIGNAL HILL,90755,LOS ANGELES,,7,47,70,33,78.2lll,Urban,06037573401,060375734011057,-118.18409,33.80622
Home Health Agency/Hospice,Home Health Agency,Open,980001111,"PROSPECT HOME HEALTHCARE, LLC",406196931,406196931,49204,196931,980001921,Parent Facility,"PROSPECT HOME HEALTHCARE, LLC","PROSPECT HOME HEALTHCARE, LLC",,7120 HAYVENHURST AVE,VAN NUYS,91406,LOS ANGELES,,2,29,46,18,78.2zz,Urban,06037980008,060379800081008,-118.49238,34.19994
Home Health Agency/Hospice,Home Health Agency,Open,980001493,"RENAISSANCE HEALTH CARE, INC.",406196935,406196935,49208,196935,980002383,Parent Facility,ST. MARY HOME HEALTH,ST. MARY HOME HEALTH,,750 TERRADO PLAZA,COVINA,91723,LOS ANGELES,,3,32,48,22,78.2qq,Urban,06037406102,060374061022019,-117.88927,34.07596
Home Health Agency/Hospice,Home Health Agency,Open,550000415,"GREEN PINE HOME HEALTH CARE SERVICES, INC.",406196937,406196937,49210,196937,630011002,Parent Facility,"GREEN PINE HOME HEALTHCARE SERVICES, INC.","GREEN PINE HOME HEALTHCARE SERVICES, INC.",,1740 NEW AVE,SAN GABRIEL,91776,LOS ANGELES,,3,27,49,22,78.2eeee,Urban,06037481401,060374814013005,-118.10825,34.07702
Home Health Agency/Hospice,Home Health Agency,Open,550000414,"OPEN ARMS HOME HEALTH CARE, INC.",406196938,406196938,49211,196938,630011130,Parent Facility,"OPEN ARMS HOME HEALTH CARE, INC.","OPEN ARMS HOME HEALTH CARE, INC.",,301 N PRAIRIE AVE,INGLEWOOD,90301,LOS ANGELES,,8,43,62,35,78.2q,Urban,06037601001,060376010011016,-118.3443484,33.9657097
Home Health Agency/Hospice,Home Health Agency,Open,550000437,"GLOBAL HOME HEALTH, INC.",406196941,406196941,49228,196941,630011029,Parent Facility,"GLOBAL HOME HEALTH, INC.","GLOBAL HOME HEALTH, INC.",,515 N VICTORY BLVD,BURBANK,91502,LOS ANGELES,,2,28,43,25,78.2ttt,Urban,06037310800,060373108001015,-118.31899,34.17857
Home Health Agency/Hospice,Home Health Agency,Open,980001534,"ROYALE HOME HEALTH CARE, INC.",406196944,406196944,49236,196944,980002426,Parent Facility,"ROYALE HOME HEALTH CARE,INC","ROYALE HOME HEALTH CARE, INC.",,221 N SAN DIMAS AVE,SAN DIMAS,91773,LOS ANGELES,,3,32,41,25,78.2tt,Urban,06037401311,060374013112026,-117.80716,34.10953
Home Health Agency/Hospice,Hospice,Open,550000423,"BLISS HEALTH CARE, INC.",406196946,406196946,49253,196946,630011109,Parent Facility,BLISS HOSPICE CARE,BLISS HOSPICE CARE,,1755 S GRAND AVE,GLENDORA,91740,LOS ANGELES,,3,32,48,25,78.2gggg,Rural,06037403902,060374039023042,-117.87271,34.10671
Home Health Agency/Hospice,Hospice,Open,550000471,"HUMAN TOUCH PALLIATIVE AND HOSPICE CARE, INC.",406196948,406196948,49256,196948,630008645,Parent Facility,"HUMAN TOUCH PALLATIVE AND HOSPICE CARE, INC.","HUMAN TOUCH PALLIATIVE AND HOSPICE CARE, INC.",,3629 N SEPULVEDA BLVD,MANHATTAN,90266,LOS ANGELES,,8,33,66,26,78.2t,Urban,06037620301,060376203011000,-118.3963,33.9013
Home Health Agency/Hospice,Home Health Agency,Open,980001514,"ADVENT HEALTHCARE SERVICES, INC.",406196949,406196949,49257,196949,980002404,Parent Facility,"ADVENT HEALTHCARE SERVICES, INC.","ADVENT HEALTHCARE SERVICES, INC.",,3333 S BREA CANYON RD,DIAMOND BAR,91765,LOS ANGELES,,3,39,55,29,78.2vvv,Urban,06037403325,060374033251025,-117.84843,33.96687
Home Health Agency/Hospice,Home Health Agency,Open,980000830,"TOTAL HOME HEALTH, INC.",406196950,406196950,49258,196950,980001419,Parent Facility,TOTAL HOME HEALTH INC.,"TOTAL HOME HEALTH, INC.",,1127 WILSHIRE BLVD,LOS ANGELES,90017,LOS ANGELES,,4,34,53,24,78.2ffff,Urban,06037209200,060372092001014,-118.26408,34.0527
Home Health Agency/Hospice,Home Health Agency,Open,550000461,"L.A. MEDICAL MANAGEMENT, INC.",406196952,406196952,49260,196952,630007504,Parent Facility,L.A. CARE PROVIDER,L.A. CARE PROVIDER,,11850 WILSHIRE BLVD,LOS ANGELES,90025,LOS ANGELES,,5,37,50,26,78.2kkkk,Urban,06037267404,060372674041003,-118.4634166,34.0470305
Home Health Agency/Hospice,Home Health Agency,Open,550000419,"OMNI HOME HEALTH, INC.",406196953,406196953,49261,196953,630008861,Parent Facility,THE DOCTOR'S CHOICE AGENCY,THE DOCTOR'S CHOICE AGENCY,,6222 WILSHIRE BLVD,LOS ANGELES,90048,LOS ANGELES,,4,37,50,26,78.2x,Urban,06037216300,060372163003003,-118.36403,34.06324
Home Health Agency/Hospice,Home Health Agency,Open,550000453,"SHANT HOME HEALTH CARE, INC.",406196954,406196954,49262,196954,630009901,Parent Facility,SHANT HOME HEALTH CARE,SHANT HOME HEALTH CARE,,6033 WOODMAN AVE,VAN NUYS,91401,LOS ANGELES,,2,29,46,18,78.2cc,Urban,06037128220,060371282201004,-118.431249,34.179967
Home Health Agency/Hospice,Home Health Agency,Open,980001470,"SPECIALIZED HEALTH CARE SERVICES, INC.",406196955,406196955,49263,196955,980002360,Parent Facility,SPECIALIZED HOME HEALTH SERVICES,SPECIALIZED HOME HEALTH SERVICES,,1540 W GLENOAKS BLVD,GLENDALE,91201,LOS ANGELES,,2,28,43,25,78.2dd,Urban,06037301601,060373016013003,-118.28728,34.16923
Home Health Agency/Hospice,Hospice,Open,980000962,"ST. CLAIR HOSPICE, INC.",406196956,406196956,49265,196956,980001614,Parent Facility,ANGELES VISTA HOSPICE,ANGELES VISTA HOSPICE,,8501 WILSHIRE BLVD.,BEVERLY HILLS,90211,LOS ANGELES,,5,33,50,26,78.2w,Urban,06037700802,060377008021003,-118.3762363,34.0652238
Home Health Agency/Hospice,Home Health Agency,Open,980001504,"PRIME CHOICE HOME HEALTH, INC.",406196958,406196958,49267,196958,980002394,Parent Facility,"PRIME CHOICE HOME HEALTH, INC.","PRIME CHOICE HOME HEALTH, INC.",,12611 HIDDENCREEK WAY,CERRITOS,90703,LOS ANGELES,,7,38,58,32,78.2rrr,Urban,06037554512,060375545121002,-118.06329,33.88479
Home Health Agency/Hospice,Home Health Agency,Open,550000412,"AMERICAN DREAM HOME HEALTH CARE, INC.",406196959,406196959,49268,196959,630010701,Parent Facility,AMERICAN DREAM HOME HEALTH CARE INC.,"AMERICAN DREAM HOME HEALTH CARE, INC.",,5655 LINDERO CANYON RD,WESTLAKE VILLAGE,91362,LOS ANGELES,,2,26,44,27,78.2xx,Urban,06037800331,060378003311017,-118.79913,34.15337
Home Health Agency/Hospice,Hospice,Open,550000474,"DYNAMIC HEALTH SERVICES, INC.",406196960,406196960,49269,196960,630008604,Parent Facility,"DYNAMIC HEALTH SERVICES, INC.","DYNAMIC HEALTH SERVICES, INC.",,596 N LAKE AVE,PASADENA,91101,LOS ANGELES,,3,27,41,25,78.2hhh,Urban,06037462301,060374623011004,-118.13243,34.15624
Home Health Agency/Hospice,Hospice,Open,550000482,MHIRAMARC MANAGEMENT LLC,406196963,406196963,49275,196963,630011133,Parent Facility,MHIRAMARC MANAGEMENT LLC,MHIRAMARC MANAGEMENT LLC,,8050 FLORENCE AVENUE,DOWNEY,90240,LOS ANGELES,,7,40,58,32,78.2eee,Urban,06037550602,060375506023008,-118.1282662,33.9526826
Home Health Agency/Hospice,Hospice,Open,980001583,"JHA GERIATRIC SERVICES, INC.",406196964,406196964,49276,196964,980002478,Parent Facility,SKIRBALL  HOSPICE,SKIRBALL HOSPICE,,6345 BALBOA BLVD,ENCINO,91316,LOS ANGELES,,2,30,45,27,78.2ii,Urban,06037980024,060379800241012,-118.50116,34.18585
Home Health Agency/Hospice,Home Health Agency,Open,550000481,"ELEVATE HOME HEALTH, LLC",406196967,406196967,49279,196967,630007664,Parent Facility,ELEVATE HEALTH,ELEVATE  HEALTH,,201 COVINA AVE,LONG BEACH,90803,LOS ANGELES,,8,47,70,34,78.2kkk,Urban,06037577400,060375774003008,-118.13386,33.76
Home Health Agency/Hospice,Home Health Agency,Open,550000390,SUPPORTIVE HOME HEALTH CARE CORPORATION,406196973,406196973,49292,196973,630007661,Parent Facility,SUPPORTIVE HOME HEALTH CARE CORPORATION,SUPPORTIVE HOME HEALTH CARE CORPORATION,,4520 WILSHIRE BLVD,LOS ANGELES,90036,LOS ANGELES,,4,37,50,26,78.2e,Urban,06037212702,060372127023001,-118.32809,34.06189
Home Health Agency/Hospice,Hospice,Open,550000454,"COMFORT CARE HOSPICE, INC",406196974,406196974,49293,196974,630008681,Parent Facility,MISSION HOSPICE OF SOUTH BAY,MISSION HOSPICE OF SOUTH BAY,,5170 SEPULVEDA BLVD,SHERMAN OAKS,91403,LOS ANGELES,,2,30,46,18,78.2jj,Urban,06037128910,060371289103002,-118.4657976,34.1645801
Home Health Agency/Hospice,Home Health Agency,Open,550000498,"LIBRA HOME HEALTH CARE, INC.",406196977,406196977,49296,196977,630011338,Parent Facility,"LIBRA HOME HEALTH CARE, INC.","LIBRA HOME HEALTH CARE, INC.",,1241 S GLENDALE AVE,GLENDALE,91205,LOS ANGELES,,2,28,43,25,78.2ff,Urban,06037302505,060373025051006,-118.25247,34.13066
Home Health Agency/Hospice,Hospice,Open,550000500,"OPTIMAL HOSPICE CARE, INC.",406196978,406196978,49297,196978,630008602,Parent Facility,OPTIMAL HOSPICE CARE,OPTIMAL HOSPICE CARE,,5000 E SPRING ST,LONG BEACH,90815,LOS ANGELES,,8,47,70,33,78.2lll,Urban,06037980018,060379800181021,-118.13504,33.81054
Home Health Agency/Hospice,Home Health Agency,Open,550000501,"CITY OF ANGELS BEST CARE, INC.",406196979,406196979,49298,196979,630011144,Parent Facility,"CITY OF ANGELS BEST CARE, INC.","CITY OF ANGELS BEST CARE, INC.",,1711 W TEMPLE ST,LOS ANGELES,90026,LOS ANGELES,,4,34,51,24,78.2ffff,Urban,06037208402,060372084021001,-118.26337,34.06878
Home Health Agency/Hospice,Home Health Agency,Open,550000519,"ROYAL HOME CARE, INC.",406196980,406196980,49302,196980,630005461,Parent Facility,"ROYAL HOME CARE, INC.",ROYAL HOME CARE INC,,870 HAMPSHIRE RD,WESTLAKE VILLAGE,91361,VENTURA,,,26,44,27,240b,Urban,06111005906,061110059062046,-118.8314,34.15519
Home Health Agency/Hospice,Hospice,Open,550000508,"MIRAFAITH HOSPICE, INC.",406196982,406196982,49311,196982,630011132,Parent Facility,"MIRAFAITH HOSPICE, INC.","MIRAFAITH HOSPICE, INC.",,7471 FOOTHILL BLVD,TUJUNGA,91042,LOS ANGELES,,2,28,39,25,78.2rr,Urban,06037101210,060371012102005,-118.29506,34.2526
Home Health Agency/Hospice,Home Health Agency,Open,550000523,"L.P.G. HEALTH CARE, INC.",406196983,406196983,49312,196983,630011233,Parent Facility,"L.P.G. HEALTH CARE, INC","L.P.G. HEALTH CARE, INC.",,11360 VENTURA BLVD,STUDIO CITY,91604,LOS ANGELES,,2,30,46,18,78.2jj,Urban,06037143800,060371438001006,-118.3779371,34.1399238
Home Health Agency/Hospice,Hospice,Open,980001560,PACIFIC HOSPICE CARE CORPORATION,406196985,406196985,49314,196985,980002454,Parent Facility,PACIFIC HOSPICE CARE CORP.,PACIFIC HOSPICE CARE CORPORATION,,4520 WILSHIRE BLVD,LOS ANGELES,90010,LOS ANGELES,,4,37,50,26,78.2e,Urban,06037212702,060372127023001,-118.3280739,34.061652
Home Health Agency/Hospice,Home Health Agency,Open,550000397,"GMD HOME HEALTH CARE, INC.",406196986,406196986,49315,196986,630007021,Parent Facility,WHITE SHIELD HOME HEALTH CARE SERVICES,WHITE SHIELD HOME HEALTH CARE SERVICES,,331 ARDEN AVE,GLENDALE,91203,LOS ANGELES,,2,28,43,25,78.2ee,Urban,06037301801,060373018013005,-118.25941,34.15851
Home Health Agency/Hospice,Home Health Agency,Open,980001145,"EXCELLENT IN-HOME-CARE, INC.",406196987,406196987,49316,196987,980001871,Parent Facility,"EXCELLENT IN - HOME CARE, INC.","EXCELLENT IN-HOME CARE, INC.",,16601 VENTURA BLVD,ENCINO,91436,LOS ANGELES,,2,30,45,27,78.2yy,Urban,06037139701,060371397012006,-118.49465,34.15789
Home Health Agency/Hospice,Home Health Agency,Open,980001485,"CITYWIDE HOME CARE, INC.",406196988,406196988,49317,196988,980002375,Parent Facility,"CITYWIDE HOME CARE, INC.",CITYWIDE HOME CARE INC.,,135 S JACKSON ST,GLENDALE,91205,LOS ANGELES,,2,28,43,25,78.2ff,Urban,06037302201,060373022013003,-118.25013,34.14506
Home Health Agency/Hospice,Home Health Agency,Open,980001483,"SUNRISE HOME CARE, INC.",406196989,406196989,49318,196989,980002373,Parent Facility,"SUNRISE HOME CARE, INC.","SUNRISE HOME CARE, INC.",,941 S ATLANTIC BLVD,MONTEREY PARK,91754,LOS ANGELES,,3,27,49,22,78.2nn,Urban,06037482002,060374820023010,-118.13871,34.04989
Home Health Agency/Hospice,Home Health Agency,Open,980001636,"NOVA SKILLED HOME HEALTH, INC.",406196990,406196990,49319,196990,980002547,Parent Facility,"NOVA SKILLED HOME HEALTH, INC.","NOVA SKILLED HOME HEALTH, INC.",,8111 BEVERLY BLVD,LOS ANGELES,90048,LOS ANGELES,,4,33,50,26,78.2f,Urban,06037194500,060371945001005,-118.3667,34.07612
Home Health Agency/Hospice,Home Health Agency,Open,980001554,"RAE STAR HEALTH SYSTEMS, INC.",406196992,406196992,49321,196992,980002448,Parent Facility,"RAE STAR HEALTH SYSTEMS, INC.","RAE STAR HEALTH SYSTEMS, INC.",,17215 STUDEBAKER RD,CERRITOS,90703,LOS ANGELES,,7,38,58,32,78.2n,Urban,06037554521,060375545211002,-118.09986,33.87452
Home Health Agency/Hospice,Home Health Agency,Open,550000522,"GOOD SPIRIT HOME HEALTH SERVICES, INC.",406196993,406196993,49323,196993,630011127,Parent Facility,"GOOD SPIRIT HOME HEALTH SERVICES, INC.","GOOD SPIRIT HOME HEALTH SERVICES, INC.",,8322 BEVERLY BLVD,LOS ANGELES,90048,LOS ANGELES,,4,33,50,26,78.2x,Urban,06037214800,060372148001000,-118.3708493,34.0760426
Home Health Agency/Hospice,Home Health Agency,Open,550000509,"UNIVERSAL HOME HEALTH, INC.",406196994,406196994,49325,196994,630011035,Parent Facility,ADVANCED HOME HEALTH CARE,ADVANCED HOME HEALTH CARE,,123 S JACKSON ST,GLENDALE,91205,LOS ANGELES,,2,28,43,25,78.2ff,Urban,06037302201,060373022013003,-118.2501333,34.1453264
Home Health Agency/Hospice,Home Health Agency,Open,550000530,"EGIDA HOME HEALTH CARE, INC.",406196995,406196995,49328,196995,630011117,Parent Facility,"EGIDA HOME HEALTH CARE, INC.","EGIDA HOME HEALTH CARE, INC.",,1007 S CENTRAL AVE,GLENDALE,91204,LOS ANGELES,,2,28,43,25,78.2ee,Urban,06037302401,060373024012003,-118.2579,34.13454
Home Health Agency/Hospice,Home Health Agency,Open,550000373,"ROYAL HEALTH HOMECARE AGENCY, INC.",406196997,406196997,49332,196997,630007622,Parent Facility,"ROYAL HEALTH HOMECARE AGENCY, INC.","ROYAL HEALTH HOMECARE AGENCY, INC.",,1272 CENTER COURT DRIVE,COVINA,91724,LOS ANGELES,,3,32,48,22,78.2qq,Urban,06037403600,060374036002008,-117.86357,34.07276
Home Health Agency/Hospice,Hospice,Open,980001487,"PASSAGE ENTERPRISE, INC.",406196998,406196998,49333,196998,980002377,Parent Facility,COMMUNITY CARE HOSPICE,COMMUNITY CARE HOSPICE,,222 W FOOTHILL BLVD,GLENDORA,91741,LOS ANGELES,,3,27,48,25,78.2qq,Urban,06037401102,060374011021001,-117.86763,34.13599
Home Health Agency/Hospice,Home Health Agency,Open,550000360,"LIVI'S HOME HEALTH CARE, INC.",406197001,406197001,49335,197001,630007505,Parent Facility,"LIVI'S HOME HEALTH CARE, INC.",LIVI'S HOME HEALTH CARE,,1224 E BROADWAY,GLENDALE,91205,LOS ANGELES,,2,28,43,25,78.2ff,Urban,06037302103,060373021031000,-118.23848,34.14615
Home Health Agency/Hospice,Hospice,Open,980001562,"NURSES PLUS HOSPICE, INC.",406197002,406197002,49336,197002,980002456,Parent Facility,NURSES PLUS HOSPICE,NURSES PLUS HOSPICE,,"11100 ARTESIA BLVD., STE. G",CERRITOS,90703,LOS ANGELES,,7,38,58,32,78.2n,Urban,06037554521,060375545211017,-118.0974554,33.8728408
Home Health Agency/Hospice,Home Health Agency,Open,980001538,"HOME HEALTH PARTNERS, INC.",406197004,406197004,49345,197004,980002430,Parent Facility,"HOME HEALTH PARTNERS, INC.","HOME HEALTH PARTNERS, INC.",,750 TERRADO PLAZA,COVINA,91723,LOS ANGELES,,3,32,48,22,78.2qq,Urban,06037406102,060374061022019,-117.88927,34.07596
Home Health Agency/Hospice,Home Health Agency,Open,980001589,"STAR CARE HOME HEALTH, INC.",406197012,406197012,49349,197012,980002486,Parent Facility,"STAR CARE HOME HEALTH, INC.","STAR CARE HOME HEALTH, INC.",,10117 SEPULVEDA BLVD.,MISSION HILLS,91345,LOS ANGELES,,2,29,39,18,78.2kk,Urban,06037109603,060371096033011,-118.467832,34.254238
Home Health Agency/Hospice,Home Health Agency,Open,980001403,"EXPRESS HOME HEALTH CARE, INC.",406197013,406197013,49352,197013,980002288,Parent Facility,EXPRESS HOME HEALTH CARE INC,"EXPRESS HOME HEALTH CARE, INC.",,644 W BROADWAY,GLENDALE,91204,LOS ANGELES,,2,28,43,25,78.2ee,Urban,06037302301,060373023011000,-118.26861,34.14675
Home Health Agency/Hospice,Home Health Agency,Open,980001521,"FIVE STAR HOME HEALTH, INC.",406197014,406197014,49353,197014,980002411,Parent Facility,"FIVE STAR HOME HEALTH, INC.","FIVE STAR HOME HEALTH, INC.",,8616 LA TIJERA BLVD,LOS ANGELES,90045,LOS ANGELES,,5,43,62,26,78.2q,Urban,06037278001,060372780011002,-118.3919,33.9594
Home Health Agency/Hospice,Home Health Agency,Open,980001551,"OUR LADY OF REFUGE HOME CARE, INC.",406197015,406197015,49354,197015,980002445,Parent Facility,"OUR LADY OF REFUGE HOME CARE, INC.","OUR LADY OF REFUGE HOME CARE , INC.",,4000 W MAGNOLIA BLVD,BURBANK,91505,LOS ANGELES,,2,30,43,18,78.2ttt,Urban,06037311400,060373114001003,-118.35037,34.16672
Home Health Agency/Hospice,Home Health Agency,Open,980001134,GLOBAL MEDICAL SERVICE,406197016,406197016,49355,197016,980001947,Parent Facility,EAST WEST HOME HEALTH,EAST WEST HOME HEALTH,,11818 SOUTH ST,CERRITOS,90703,LOS ANGELES,,7,38,58,32,78.2rrr,Urban,06037554515,060375545151011,-118.08129,33.85845
Home Health Agency/Hospice,Home Health Agency,Open,980001635,"BE WELL HOME HEALTH CARE, INC.",406197019,406197019,49358,197019,980002546,Parent Facility,"KEY TO HEALTH HOMECARE, INC.","BE WELL HOME HEALTH CARE, INC.",,9608 VAN NUYS BLVD,PANORAMA CITY,91402,LOS ANGELES,,2,29,46,18,78.2kk,Urban,06037119310,060371193101000,-118.45021,34.24486
Home Health Agency/Hospice,Home Health Agency,Open,980001484,"GEMINI HOME HEALTH, INC.",406197020,406197020,49359,197020,980002374,Parent Facility,"GEMINI HOME HEALTH, INC.","GEMINI HOME HEALTH, INC.",,250 W 1ST ST,CLAREMONT,91711,LOS ANGELES,,3,27,41,25,78.2tt,Urban,06037401902,060374019022020,-117.71741,34.09449
Home Health Agency/Hospice,Hospice,Open,980001553,"ANGELS OF THE VALLEY HOSPICE, LLC",406197021,406197021,49360,197021,980002447,Parent Facility,"ANGELS OF THE VALLEY HOSPICE CARE, LLC","ANGELS OF THE VALLEY HOSPICE CARE, LLC",,2600 FOOTHILL BLVD,LA CRESCENTA,91214,LOS ANGELES,,2,28,43,25,78.2rr,Urban,06037300501,060373005011004,-118.23517,34.22118
Home Health Agency/Hospice,Home Health Agency,Open,550000438,"GEMSONS CORPORATION dba ST. LUKE HOME HEALTH CARE, INC.",406197023,406197023,49371,197023,630000761,Parent Facility,"ST. LUKE HOME HEALTH CARE, INC.","ST. LUKE HOME HEALTH CARE, INC.",,412 W BROADWAY,GLENDALE,91204,LOS ANGELES,,2,28,43,25,78.2ee,Urban,06037302301,060373023012002,-118.26174,34.14682
Home Health Agency/Hospice,Home Health Agency,Open,980001509,"OUTREACH HOME HEALTH SERVICES, INC.",406197024,406197024,49372,197024,980002399,Parent Facility,"OUTREACH HOME HEALTH SERVICES, INC.","OUTREACH HOME HEALTH SERVICES, INC.",,1170 DURFEE AVE,SOUTH EL MONTE,91733,LOS ANGELES,,3,38,57,22,78.2yyy,Urban,06037433802,060374338021049,-118.04103,34.03581
Home Health Agency/Hospice,Home Health Agency,Open,550000586,"ARCHANGEL HOME HEALTH, INC.",406197026,406197026,49374,197026,630011042,Parent Facility,ARCHANGEL HOME HEALTH INC.,ARCHANGEL HOME HEALTH INC.,,16446 WOODRUFF AVE,BELLFLOWER,90706,LOS ANGELES,,7,38,58,32,78.2m,Urban,06037554105,060375541051001,-118.11731,33.88392
Home Health Agency/Hospice,Hospice,Open,550000416,"HOSPICE TOUCH, INC",406197027,406197027,49377,197027,630008583,Parent Facility,"HOSPICE TOUCH, INC.","HOSPICE TOUCH, INC.",,6101 W CENTINELA AVE,CULVER CITY,90230,LOS ANGELES,,5,37,54,30,78.2j,Urban,06037703001,060377030012044,-118.3954894,33.9818285
Home Health Agency/Hospice,Hospice,Open,550000405,"S&F HOSPICE OPCO 1, LLC",406197028,406197028,49378,197028,630008702,Parent Facility,TRANQUIL CARE HOSPICE,WILSHIRE HOSPICE,,3250 OCEAN PARK BLVD,SANTA MONICA,90405,LOS ANGELES,,5,33,50,26,78.2kkkk,Urban,06037702300,060377023002000,-118.45159,34.02122
Home Health Agency/Hospice,Home Health Agency,Open,980001396,"VIRGINIA HOME CARE, INC.",406197029,406197029,49379,197029,980002282,Parent Facility,VIRGINIA HOME CARE AGENCY,VIRGINIA HOME CARE AGENCY,,1 W CALIFORNIA BLVD,PASADENA,91105,LOS ANGELES,,3,27,41,25,78.2mm,Urban,06037463700,060374637002039,-118.15113,34.13582
Home Health Agency/Hospice,Home Health Agency,Open,980000625,"HOME CARE NETWORK, INC.",406197035,406197035,49394,197035,980001111,Parent Facility,LONG BEACH HEALTH CARE,LONG BEACH HEALTH CARE,,3505 LONG BEACH BLVD,LONG BEACH,90807,LOS ANGELES,,8,47,70,33,78.2lll,Urban,06037572002,060375720022003,-118.18939,33.82048
Home Health Agency/Hospice,Home Health Agency,Open,550000529,"ART HOME HEALTH CARE, INC.",406197038,406197038,49408,197038,630011044,Parent Facility,"ART HOME HEALTH CARE, INC.","ART HOME HEALTH CARE, INC",,6400 CANOGA AVE,WOODLAND HILLS,91367,LOS ANGELES,,2,30,45,27,78.2ii,Urban,06037134905,060371349051003,-118.59736,34.18669
Home Health Agency/Hospice,Home Health Agency,Open,550000225,"ABSOLUT HOME HEALTH CARE, INC.",406197041,406197041,49409,197041,980002531,Parent Facility,APEXCARE HOME HEALTH,"ABSOLUT HOME HEALTH CARE, INC.",,20301 VENTURA BLVD.,WOODLAND HILLS,91364,LOS ANGELES,,2,30,45,27,78.2yy,Urban,06037137501,060371375011001,-118.57525,34.16945
Home Health Agency/Hospice,Home Health Agency,Open,980001592,"PREMIERE HOME HEALTH, INC.",406197044,406197044,49412,197044,980002490,Parent Facility,"PREMIERE HOME HEALTH, INC.","PREMIERE HOME HEALTH, INC.",,2225 W COMMONWEALTH AVE,ALHAMBRA,91803,LOS ANGELES,,3,27,49,22,78.2eeee,Urban,06037480803,060374808032004,-118.15052,34.08788
Home Health Agency/Hospice,Home Health Agency,Closed,550000344,"GUARDIAN HOME HEALTH CARE, INC.",406197045,406197045,49414,197045,630011103,Parent Facility,"GUARDIAN HOME HEALTH CARE, INC.","GUARDIAN HOME HEALTH CARE, INC.",,9800 S LA CIENEGA BLVD,INGLEWOOD,90301,LOS ANGELES,,5,43,62,35,78.2q,Urban,06037601402,060376014023022,,
Home Health Agency/Hospice,Home Health Agency,Open,550000389,"BURBANK HOME CARE, INC.",406197046,406197046,49415,197046,630011129,Parent Facility,HOME HEALTH CARE DYNASTY,HOME HEALTH CARE DYNASTY,,4640 LANKERSHIM BLVD.,NORTH HOLLYWOOD,91602,LOS ANGELES,,2,30,46,18,78.2ttt,Urban,06037125502,060371255021006,-118.36848,34.15483
Home Health Agency/Hospice,Home Health Agency,Open,980001259,"NEW VISION HOME HEALTH AGENCY, INC.",406197051,406197051,49424,197051,980002110,Parent Facility,NEW VISION HOME HEALTH AGENCY,NEW VISION HOME HEALTH AGENCY,,12145 MORA DR,SANTA FE SPRINGS,90670,LOS ANGELES,,7,38,57,32,78.2vv,Urban,06037502802,060375028021001,-118.07432,33.94006
